 1 1 1 1 1 1 1 1 1 1
 12 12 26 26 26 12 12 31 12 12
 15 15 10 10 10 15 15 18 15 15
 34 34 11 8 8 34 34 26 34 34
 26 14 24 24 24 26 26 10 9 14
 10 9 8 11 11 10 10 24 8 3
 8 8 9 28 28 8 8 11 26 16
 9 26 14 6 6 9 9 28 10 9
 24 10 3 9 13 24 24 6 24 8
 11 24 16 16 25 11 11 25 11 26
 28 11 17 3 5 28 28 5 28 10
 6 28 13 14 27 6 6 27 6 24
 25 6 6 21 29 25 13 29 13 11
 5 13 28 17 19 5 25 19 25 28
 27 16 25 13 33 27 5 33 5 6
 29 3 5 25 30 29 27 2 27 13
 19 17 27 5 7 19 29 22 29 17
 33 25 29 27 4 33 19 32 19 25
 17 5 19 29 32 2 17 30 17 5
 13 27 33 19 23 21 16 7 16 27
 16 29 2 33 20 17 3 4 3 29
 3 19 21 2 22 13 14 23 14 19
 14 33 22 22 2 16 21 20 21 33
 21 2 23 32 21 3 2 12 2 2
 2 21 32 30 17 14 33 15 33 21
 22 22 4 7 16 22 30 34 30 22
 23 32 30 4 3 32 7 21 7 23
 32 30 7 23 14 30 4 17 4 32
 4 7 20 20 9 7 32 13 32 4
 30 4 34 34 34 4 23 16 23 30
 7 23 15 15 15 23 22 3 22 7
 20 20 12 12 12 20 20 14 20 20
 31 31 31 31 31 31 31 9 31 31
 18 18 18 18 18 18 18 8 18 18
