 1 1 1 1 1 1 1 1 1 1
 20 66 20 78 56 20 97 20 20 20
 78 98 24 91 80 66 64 66 32 32
 91 84 80 24 108 98 87 63 78 78
 24 110 56 80 25 63 22 62 91 91
 80 90 32 25 30 64 19 97 24 80
 56 5 78 30 28 87 62 98 80 56
 108 37 91 108 55 22 88 19 108 24
 25 79 108 56 93 19 63 22 25 66
 30 83 25 28 47 97 49 87 30 60
 28 70 30 76 18 62 73 64 47 43
 55 35 28 55 9 88 77 88 18 26
 47 77 86 93 10 73 74 42 9 71
 18 74 8 47 76 51 51 31 10 84
 93 51 76 18 86 67 54 89 76 46
 9 54 55 9 8 81 67 7 86 38
 10 44 9 10 60 74 17 96 8 23
 36 72 18 36 12 77 92 4 26 8
 8 29 47 21 36 35 99 105 71 86
 76 53 93 26 21 90 16 61 94 28
 86 67 10 71 26 5 11 59 33 108
 60 50 36 94 71 37 65 48 3 25
 23 17 21 6 94 83 34 27 52 30
 12 107 12 33 45 70 104 103 6 47
 21 109 60 3 38 69 101 14 45 18
 26 99 23 52 43 82 40 106 82 93
 71 16 43 69 23 95 102 68 95 55
 43 92 26 37 46 110 75 72 110 9
 38 13 38 34 84 41 100 44 5 10
 45 48 46 79 110 49 109 54 37 76
 94 27 45 70 5 54 107 81 69 36
 33 59 71 83 90 44 53 67 70 21
 3 57 94 65 41 2 29 53 83 12
 83 68 6 109 69 72 50 107 15 45
 101 2 33 99 95 107 57 99 58 94
 40 103 52 100 82 15 59 109 65 6
 102 105 3 104 6 58 13 65 34 33
 75 61 83 85 33 53 48 104 79 52
 100 106 101 101 52 29 27 100 85 3
 104 14 40 40 3 50 103 75 104 70
 65 4 104 102 70 68 105 101 100 69
 85 96 65 75 83 39 61 40 101 5
 34 31 15 11 37 89 106 102 40 37
 15 42 37 16 79 42 14 11 102 79
 74 89 5 92 85 31 4 16 75 34
 73 7 90 13 65 7 96 17 11 15
 49 39 35 48 101 96 31 92 109 77
 63 64 77 27 40 4 42 29 99 74
 64 87 58 59 102 14 89 13 16 54
 87 22 74 57 75 106 7 50 92 44
 22 19 73 68 100 61 2 57 17 72
 19 97 51 50 104 105 39 2 29 50
 97 62 54 17 109 103 68 39 72 68
 62 88 72 107 107 27 72 49 67 39
 88 63 50 53 53 57 44 41 81 2
 42 49 29 67 58 59 81 5 53 7
 89 41 13 29 81 48 58 37 107 89
 7 73 48 72 67 13 15 90 13 42
 31 81 59 44 72 17 85 35 48 31
 96 58 57 39 44 92 79 77 27 96
 4 15 27 2 39 16 37 73 59 4
 14 34 103 14 73 99 83 51 57 14
 106 85 105 106 51 109 3 74 50 106
 61 65 4 61 74 100 33 58 68 61
 57 104 96 103 77 104 6 15 2 105
 59 100 31 105 35 85 94 34 39 103
 103 11 42 4 15 79 71 85 89 27
 105 75 2 96 34 34 45 79 7 57
 27 102 68 7 11 65 52 83 96 59
 48 40 61 89 16 11 82 70 4 48
 13 101 106 31 99 75 95 69 105 13
 92 33 14 42 17 102 110 95 103 92
 99 94 7 73 92 40 69 110 61 17
 16 6 89 51 13 101 70 84 106 99
 11 52 39 54 48 3 5 46 14 16
 109 3 44 81 57 52 35 38 31 11
 107 69 67 58 61 33 90 45 42 75
 17 95 81 15 2 6 41 82 44 102
 53 82 53 74 89 94 84 52 54 40
 81 46 107 77 42 71 46 3 51 101
 67 38 109 35 31 26 38 33 73 100
 29 45 99 5 7 45 26 6 74 104
 72 71 17 90 96 84 43 94 77 85
 50 26 92 41 4 46 23 71 35 65
 68 21 16 49 14 38 60 26 90 109
 2 43 11 63 106 43 12 43 41 107
 39 23 100 88 105 23 21 23 49 58
 44 60 75 62 103 60 36 60 63 81
 54 12 102 64 27 12 8 12 64 53
 51 8 85 87 59 21 86 76 87 29
 58 86 34 22 68 36 76 55 22 67
 77 76 79 19 50 8 55 93 19 51
 35 36 70 97 29 86 10 47 97 73
 5 10 69 84 54 76 9 18 62 35
 37 9 95 110 49 28 93 9 88 90
 79 55 82 95 63 55 18 10 84 83
 70 93 84 82 88 10 47 36 46 82
 52 18 110 46 19 9 30 21 38 95
 6 47 41 38 22 93 28 8 23 110
 82 30 49 45 87 18 25 86 60 41
 95 28 63 43 64 47 108 28 12 49
 69 25 88 12 62 30 56 30 43 63
 90 108 62 23 97 25 80 25 21 88
 41 56 97 60 98 108 24 108 36 62
 110 80 64 8 66 56 91 56 55 97
 84 24 87 86 20 80 78 80 93 64
 46 91 22 32 32 24 32 24 28 87
 98 78 19 20 24 91 66 91 56 22
 66 32 98 66 91 78 98 78 66 19
 32 20 66 98 78 32 20 32 98 98
