 1 1 1 1 1 1 1 1 1 1
 12 12 26 18 26 26 12 12 26 26
 15 15 10 31 10 10 15 15 10 10
 34 34 11 12 8 8 34 34 8 24
 14 26 24 15 9 9 14 22 24 11
 9 10 8 34 24 24 9 2 11 28
 8 8 9 20 11 11 8 21 28 6
 26 9 14 7 28 28 26 17 6 8
 10 24 3 30 6 6 10 16 13 9
 24 11 16 4 13 16 24 3 25 14
 11 28 17 32 25 3 11 14 5 3
 28 6 13 23 5 14 28 9 27 16
 6 25 6 22 27 17 6 8 29 17
 13 5 28 21 29 13 13 26 19 13
 16 27 25 2 19 25 25 10 33 25
 3 29 5 33 33 5 5 24 30 5
 17 19 27 19 17 27 27 11 7 27
 25 33 29 29 16 29 29 28 4 29
 5 17 19 27 3 19 19 6 32 19
 27 13 33 5 14 33 33 13 23 33
 29 16 2 25 21 2 17 25 20 2
 19 3 21 28 2 21 16 5 22 21
 33 14 22 6 22 22 3 27 2 22
 2 21 32 13 23 23 21 29 21 32
 21 2 30 17 32 32 2 19 17 30
 22 22 7 16 4 4 22 33 16 7
 32 23 4 3 30 30 23 30 3 4
 30 32 23 14 7 7 32 7 14 23
 7 4 20 9 20 20 4 4 9 20
 4 30 34 8 34 34 30 32 34 34
 23 7 15 24 15 15 7 23 15 15
 20 20 12 11 12 12 20 20 12 12
 31 31 31 10 31 31 31 31 31 31
 18 18 18 26 18 18 18 18 18 18
