1	100.66
2	80.76
3	84.32000000000004
4	89.84
5	96.12000000000002
6	91.62000000000003
7	98.60000000000002
8	93.03999999999998
9	120.30000000000001
10	92.16000000000003
11	106.14
12	103.03999999999999
13	109.94000000000005
14	77.90000000000002
15	117.40000000000002
16	97.22000000000003
17	103.82000000000002
18	92.02000000000001
19	84.84000000000005
20	119.92000000000006
21	96.76000000000002
22	77.24000000000004
23	113.24000000000001
24	114.02000000000005
25	113.78000000000002
26	120.38
27	90.78
28	90.80000000000004
29	117.88000000000002
30	130.32
31	97.27999999999997
32	76.96
33	89.9
34	113.58000000000001
35	100.52
36	92.10000000000001
37	90.12000000000003
38	112.33999999999999
39	104.95999999999998
40	78.84000000000002
41	120.98000000000002
42	89.61999999999999
43	94.72000000000001
44	107.31999999999998
45	95.28
46	107.52000000000001
47	105.94
48	111.16000000000003
49	94.75999999999999
50	109.39999999999999
51	125.26000000000002
52	100.32000000000005
53	89.61999999999998
54	94.34000000000003
55	81.60000000000002
56	102.24
57	99.01999999999998
58	110.52000000000001
59	94.33999999999999
60	102.13999999999997
61	105.75999999999998
62	82.47999999999999
63	108.16000000000004
64	106.24000000000001
65	105.98
66	100.83999999999999
67	100.85999999999996
68	82.68000000000002
69	97.23999999999995
70	101.86000000000004
71	84.78000000000003
72	123.68
73	85.68000000000002
74	94.78000000000004
75	99.46000000000001
76	119.92000000000004
77	102.03999999999999
78	95.44000000000003
79	122.96000000000001
80	122.98000000000002
81	103.53999999999999
82	89.8
83	83.53999999999999
84	92.36
85	82.22000000000003
86	88.78
87	88.50000000000001
88	103.48
89	111.3
90	109.48
91	90.40000000000003
92	88.02000000000002
93	94.80000000000001
94	95.19999999999997
95	84.10000000000005
96	89.41999999999996
97	112.09999999999998
98	95.44000000000003
99	104.26
100	111.52000000000001
