 1 1 1 1 1 1 1 1 1 1
 78 56 56 78 66 56 28 28 56 28
 91 80 80 91 98 80 55 55 80 55
 24 108 108 24 97 108 76 76 108 76
 28 25 25 28 62 25 86 86 25 86
 55 30 30 55 19 30 8 8 30 8
 76 47 47 76 22 47 12 12 47 12
 86 18 18 86 87 18 60 60 18 60
 8 93 93 8 64 93 23 23 93 23
 12 9 9 12 88 9 38 38 9 38
 60 10 10 60 63 10 46 46 10 46
 23 36 36 23 89 36 84 84 36 84
 38 21 21 38 42 21 66 66 21 66
 46 43 43 46 31 43 98 98 43 98
 84 26 26 84 2 26 97 97 26 97
 66 71 71 66 7 71 62 62 71 62
 98 45 45 98 96 45 19 19 45 19
 97 94 94 97 4 94 22 22 94 22
 62 33 33 62 14 33 87 87 33 87
 19 6 6 19 106 6 64 64 6 64
 22 82 82 22 61 82 88 88 82 88
 87 52 52 87 105 52 63 63 52 63
 64 3 3 64 103 3 89 89 3 89
 88 70 70 88 27 70 42 42 70 42
 63 83 83 63 48 83 31 31 83 31
 89 79 79 89 13 79 2 2 79 2
 42 37 37 42 92 37 7 7 37 7
 31 5 5 31 17 5 96 96 5 96
 2 69 69 2 99 69 4 4 69 4
 7 95 95 7 16 95 14 14 95 14
 96 110 110 96 11 110 106 106 110 106
 4 41 41 4 100 41 61 61 41 61
 14 49 49 14 75 49 105 105 49 105
 106 90 90 106 102 90 103 103 90 103
 61 35 35 61 40 35 27 27 35 27
 105 77 77 105 101 77 48 48 77 48
 103 15 15 103 104 15 13 13 15 13
 27 58 58 27 85 58 92 92 58 92
 48 74 74 48 34 74 17 17 74 17
 13 73 73 13 65 73 99 99 73 99
 92 51 51 92 109 51 16 16 51 16
 17 54 54 17 107 54 11 11 54 11
 99 44 44 99 53 44 100 100 44 100
 16 39 39 16 81 39 75 75 39 75
 11 68 68 11 67 68 102 102 68 102
 100 57 57 100 29 57 40 40 57 40
 75 59 59 75 72 59 101 101 59 101
 102 50 50 102 50 50 104 104 50 104
 40 72 72 40 59 72 85 85 72 85
 101 29 29 101 57 29 34 34 29 34
 104 67 67 104 68 67 65 65 67 65
 85 81 81 85 39 81 109 109 81 109
 34 53 53 34 44 53 107 107 53 107
 65 107 107 65 54 107 53 53 107 53
 109 109 109 109 51 109 81 81 109 81
 107 65 65 107 73 65 67 67 65 67
 53 34 34 53 74 34 29 29 34 29
 81 85 85 81 58 85 72 72 85 72
 67 104 104 67 15 104 50 50 104 50
 29 101 101 29 77 101 59 59 101 59
 72 40 40 72 35 40 57 57 40 57
 50 102 102 50 90 102 68 68 102 68
 59 75 75 59 49 75 39 39 75 39
 57 100 100 57 41 100 44 44 100 44
 68 11 11 68 110 11 54 54 11 54
 39 16 16 39 95 16 51 51 16 51
 44 99 99 44 69 99 73 73 99 73
 54 17 17 54 5 17 74 74 17 74
 51 92 92 51 37 92 58 58 92 58
 73 13 13 73 79 13 15 15 13 15
 74 48 48 74 83 48 77 77 48 77
 58 27 27 58 70 27 35 35 27 35
 15 103 103 15 3 103 90 90 103 90
 77 105 105 77 52 105 49 49 105 49
 35 61 61 35 82 61 41 41 61 41
 90 106 106 90 6 106 110 110 106 110
 49 14 14 49 33 14 95 95 14 95
 41 4 4 41 94 4 69 69 4 69
 110 96 96 110 45 96 5 5 96 5
 95 7 7 95 71 7 37 37 7 37
 69 2 2 69 26 2 79 79 2 79
 5 31 31 5 43 31 83 83 31 83
 37 42 42 37 21 42 70 70 42 70
 79 89 89 79 36 89 3 3 89 3
 83 63 63 83 10 63 52 52 63 52
 70 88 88 70 9 88 82 82 88 82
 3 64 64 3 93 64 6 6 64 6
 52 87 87 52 18 87 33 33 87 33
 82 22 22 82 47 22 94 94 22 94
 6 19 19 6 30 19 45 45 19 45
 33 62 62 33 25 62 71 71 62 71
 94 97 97 94 108 97 26 26 97 26
 45 98 98 45 80 98 43 43 98 43
 71 66 66 71 56 66 21 21 66 21
 26 84 84 26 84 84 36 36 84 36
 43 46 46 43 46 46 10 10 46 10
 21 38 38 21 38 38 9 9 38 9
 36 23 23 36 23 23 93 93 23 93
 10 60 60 10 60 60 18 18 60 18
 9 12 12 9 12 12 47 47 12 47
 93 8 8 93 8 8 30 30 8 30
 18 86 86 18 86 86 25 25 86 25
 47 76 76 47 76 76 108 108 76 108
 30 55 55 30 55 55 56 56 55 56
 25 28 28 25 28 28 80 80 28 80
 108 24 24 108 24 24 24 24 24 24
 80 91 91 80 91 91 91 91 91 91
 56 78 78 56 78 78 78 78 78 78
 32 32 32 32 32 32 32 32 32 32
 20 20 20 20 20 20 20 20 20 20
